id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
RmFtQndQdg==,1224,207,10.280708027892,0.115482592697424,0.0188108038838678,fambwpv,FamBwPv,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,1322,235,10.8061378863194,0.14277999783994,0.0243421733660676,True,294980,3717,0.8,0.156,0.002,True,-98,313.16768671112925,False,-0.07413010590015129,0.2271680613524233,False,-0.027297405142515996,0.03076341572291716,False,-293756,3722.759460400309,True,-4.051740730257599,1.8916826973817142,False
RmFtSTEwdDE0,398,138,21.0780345496479,0.037550712331352,0.0129076263427896,fami10t14,FamI10t14,Fam2,income_and_benefits,economic,False,,0,,,,False,77738,2003,1.6,0.041,0.001,True,,,,,,,-77340,2007.748241189617,True,-0.34492876686480045,1.2946305179667132,False
RmFtSTE1dDI0,487,193,24.0914225797794,0.0459477309180111,0.0180889813228646,fami15t24,FamI15t24,Fam2,income_and_benefits,economic,False,,0,,,,False,168362,3233,1.2,0.089,0.002,True,,,,,,,-167875,3238.7556252363347,True,-4.3052269081988905,1.8199210018540486,False
RmFtSTIwMHBs,3741,367,5.96365420880427,0.35295782621002,0.0306808655195792,fami200pl,FamI200pl,Fam2,income_and_benefits,economic,True,,0,,,,False,222929,3638,1,0.118,0.002,True,,,,,,,-219188,3656.464549260665,True,23.495782621002,3.074598362437773,True
RmFtSTI1dDM0,457,177,23.544591727468,0.0431172752146429,0.0165841750354043,fami25t34,FamI25t34,Fam2,income_and_benefits,economic,False,,0,,,,False,160633,3131,1.2,0.085,0.002,True,,,,,,,-160176,3135.999043367201,True,-4.18827247853571,1.6704336610740553,False
RmFtSTM1dDQ5,684,196,17.4194351126042,0.0645343900367959,0.0182579490790477,fami35t49,FamI35t49,Fam2,income_and_benefits,economic,True,,0,,,,False,210893,3279,0.9,0.112,0.002,True,,,,,,,-210209,3284.8526603182677,True,-4.746560996320412,1.8367163759630902,False
RmFtSTUwdDc0,861,214,15.109313055788,0.0812340786866686,0.0198497498531736,fami50t74,FamI50t74,Fam2,income_and_benefits,economic,True,,0,,,,False,287074,3475,0.7,0.152,0.002,True,,,,,,,-286213,3481.5831169167855,True,-7.07659213133314,1.9950252360147362,True
RmFtSTc1dDk5,551,138,15.2251501828673,0.0519860364185301,0.0128036658697637,fami75t99,FamI75t99,Fam2,income_and_benefits,economic,True,,0,,,,False,214732,3170,0.9,0.114,0.002,True,,,,,,,-214181,3173.002363692785,True,-6.20139635814699,1.29589297283592,True
RmFtSVUxMA==,642,181,17.1386908312738,0.0605717520520804,0.0168534611476452,famiu10,FamIU10,Fam2,income_and_benefits,economic,True,,0,,,,False,112405,2509,1.4,0.06,0.001,True,,,,,,,-111763,2515.5202245261316,True,0.05717520520803987,1.688310257787905,False
RmFtUHZV,10599,482,2.76449776904456,1,0,fampvu,FamPvU,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,9259,466,3.05953855461752,1,0,True,1887978,7339,0.2,1,0,True,1340,670.4326961000635,False,0.14472405227346366,0.07764837108948011,False,0,0,-1877379,7354.811010488304,True,0,0
