id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TGdWaWVMRVAx,0,0,,0,0,lgvielep1,LgVieLEP1,LgViet1,language_spoken_at_home,social,False,0,0,,0,0,False,6251,764,7.4,0.583,0.042,True,0,0,0,,,,-6251,764,True,-58.3,4.2,True
TGdWaWVMRVAy,0,0,,0,0,lgvielep2,LgVieLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,6251,764,7.4,0.003,0,True,0,0,0,,,,-6251,764,True,-0.3,0,True
TGdWaWV0MQ==,0,0,,0,0,lgviet1,LgViet1,LgViet1,language_spoken_at_home,social,False,0,0,,0,0,False,10729,1054,6,1,0,True,0,0,0,,,,-10729,1054,True,-100,0,True
TGdWaWV0Mg==,0,0,,0,0,lgviet2,LgViet2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,10729,1054,6,0.001,0,True,0,0,0,,,,-10729,1054,True,-0.1,0,True
TGdZaWQx,0,0,,0,0,lgyid1,LgYid1,LgYid1,language_spoken_at_home,social,False,0,0,,0,0,False,87743,2807,1.9,1,0,True,0,0,0,,,,-87743,2807,True,-100,0,True
TGdZaWQy,0,0,,0,0,lgyid2,LgYid2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,87743,2807,1.9,0.011,0,True,0,0,0,,,,-87743,2807,True,-1.0999999999999999,0,True
TGdZaWRMRVAx,0,0,,0,0,lgyidlep1,LgYidLEP1,LgYid1,language_spoken_at_home,social,False,0,0,,0,0,False,28984,1499,3.1,0.33,0.013,True,0,0,0,,,,-28984,1499,True,-33,1.3,True
TGdZaWRMRVAy,0,0,,0,0,lgyidlep2,LgYidLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,28984,1499,3.1,0.016,0.001,True,0,0,0,,,,-28984,1499,True,-1.6,0.1,True
TGliZXJpYQ==,0,0,,0,0,liberia,Liberia,Fb2,place_of_birth,social,False,0,0,,0,0,False,3264,642,12,0.001,0,True,0,0,0,,,,-3264,642,True,-0.1,0,True
TGliZXJpYW4=,0,0,,0,0,liberian,Liberian,Pop_5,ancestry,social,False,0,0,,0,0,False,2607,670,15.6,0,0,True,0,0,0,,,,-2607,670,True,0,0
THRoaWFu,0,0,,0,0,lthian,Lthian,Pop_5,ancestry,social,False,0,0,,0,0,False,13567,870,3.9,0.002,0,True,0,0,0,,,,-13567,870,True,-0.2,0,True
THRodWFuaWE=,0,0,,0,0,lthuania,Lthuania,Fb2,place_of_birth,social,False,0,0,,0,0,False,2329,528,13.8,0.001,0,True,0,0,0,,,,-2329,528,True,-0.1,0,True
THV4bWJncg==,0,0,,0,0,luxmbgr,Luxmbgr,Pop_5,ancestry,social,False,0,0,,0,0,False,300,110,22.3,0,0,False,0,0,0,,,,-300,110,False,0,0
TWFjZG5pYW4=,0,0,,0,0,macdnian,Macdnian,Pop_5,ancestry,social,False,0,0,,0,0,False,8489,1560,11.2,0.001,0,True,0,0,0,,,,-8489,1560,True,-0.1,0,True
TUFmcg==,0,0,,0,0,mafr,MAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,2773,609,13.4,0.001,0,True,0,0,0,,,,-2773,609,True,-0.1,0,True
TWFsYXlzaWE=,0,0,,0,0,malaysia,Malaysia,Fb2,place_of_birth,social,False,0,0,,0,0,False,8892,880,6,0.003,0,True,0,0,0,,,,-8892,880,True,-0.3,0,True
TWFsdGVzZQ==,0,0,,0,0,maltese,Maltese,Pop_5,ancestry,social,False,0,0,,0,0,False,2417,534,13.4,0,0,True,0,0,0,,,,-2417,534,True,0,0
TWNkb25pYQ==,0,0,,0,0,mcdonia,Mcdonia,Fb2,place_of_birth,social,False,0,0,,0,0,False,2813,739,16,0.001,0,True,0,0,0,,,,-2813,739,True,-0.1,0,True
TWV4aWNv,0,0,,0,0,mexico,Mexico,Fb2,place_of_birth,social,False,0,0,,0,0,False,170548,4720,1.7,0.055,0.001,True,0,0,0,,,,-170548,4720,True,-5.5,0.1,True
TUhuVw==,0,0,,0,0,mhnw,MHnW,HH1,household_type,social,False,0,0,,0,0,False,172928,3177,1.1,0.055,0.001,True,0,0,0,,,,-172928,3177,True,-5.5,0.1,True
TUhuV0NoVTE4,0,0,,0,0,mhnwchu18,MHnWChU18,HH1,household_type,social,False,0,0,,0,0,False,55842,1936,2.1,0.018,0.001,True,0,0,0,,,,-55842,1936,True,-1.7999999999999998,0.1,True
TW9sZG92YQ==,0,0,,0,0,moldova,Moldova,Fb2,place_of_birth,social,False,0,0,,0,0,False,5279,572,6.6,0.002,0,True,0,0,0,,,,-5279,572,True,-0.2,0,True
TW9yb2NjYW4=,0,0,,0,0,moroccan,Moroccan,Pop_5,ancestry,social,False,0,0,,0,0,False,9353,1073,7,0.001,0,True,0,0,0,,,,-9353,1073,True,-0.1,0,True
TW9yb2Njbw==,0,0,,0,0,morocco,Morocco,Fb2,place_of_birth,social,False,0,0,,0,0,False,6611,741,6.8,0.002,0,True,0,0,0,,,,-6611,741,True,-0.2,0,True
TXJkQ2hVMTg=,0,0,,0,0,mrdchu18,MrdChU18,HH1,household_type,social,False,0,0,,0,0,False,494106,4752,0.6,0.157,0.001,True,0,0,0,,,,-494106,4752,True,-15.7,0.1,True
TXJkRmFt,0,0,,0,0,mrdfam,MrdFam,HH1,household_type,social,False,0,0,,0,0,False,1159906,7564,0.4,0.368,0.002,True,0,0,0,,,,-1159906,7564,True,-36.8,0.2,True
TVNfRjE1cGw=,0,0,,0,0,ms_f15pl,MS_F15pl,MS_F15pl,marital_status,social,False,0,0,,0,0,False,3687800,180,0,1,0,True,0,0,0,,,,-3687800,180,True,-100,0,True
TVNfRkR2Y2Q=,0,0,,0,0,ms_fdvcd,MS_FDvcd,MS_F15pl,marital_status,social,False,0,0,,0,0,False,345705,4426,0.8,0.094,0.001,True,0,0,0,,,,-345705,4426,True,-9.4,0.1,True
TVNfRk1yZFNw,0,0,,0,0,ms_fmrdsp,MS_FMrdSp,MS_F15pl,marital_status,social,False,0,0,,0,0,False,1365285,7565,0.3,0.37,0.002,True,0,0,0,,,,-1365285,7565,True,-37,0.2,True
TVNfRk52TXJk,0,0,,0,0,ms_fnvmrd,MS_FNvMrd,MS_F15pl,marital_status,social,False,0,0,,0,0,False,1531940,5365,0.2,0.415,0.001,True,0,0,0,,,,-1531940,5365,True,-41.5,0.1,True
TVNfRlNw,0,0,,0,0,ms_fsp,MS_FSp,MS_F15pl,marital_status,social,False,0,0,,0,0,False,134658,2803,1.3,0.037,0.001,True,0,0,0,,,,-134658,2803,True,-3.6999999999999997,0.1,True
TVNfRldk,0,0,,0,0,ms_fwd,MS_FWd,MS_F15pl,marital_status,social,False,0,0,,0,0,False,310212,3204,0.6,0.084,0.001,True,0,0,0,,,,-310212,3204,True,-8.4,0.1,True
TVNfTTE1cGw=,0,0,,0,0,ms_m15pl,MS_M15pl,MS_M15pl,marital_status,social,False,0,0,,0,0,False,3262773,200,0,1,0,True,0,0,0,,,,-3262773,200,True,-100,0,True
TVNfTUR2Y2Q=,0,0,,0,0,ms_mdvcd,MS_MDvcd,MS_M15pl,marital_status,social,False,0,0,,0,0,False,196233,3468,1.1,0.06,0.001,True,0,0,0,,,,-196233,3468,True,-6,0.1,True
TVNfTU1yZFNw,0,0,,0,0,ms_mmrdsp,MS_MMrdSp,MS_M15pl,marital_status,social,False,0,0,,0,0,False,1427850,7826,0.3,0.438,0.002,True,0,0,0,,,,-1427850,7826,True,-43.8,0.2,True
TVNfTU52TXJk,0,0,,0,0,ms_mnvmrd,MS_MNvMrd,MS_M15pl,marital_status,social,False,0,0,,0,0,False,1488804,6939,0.3,0.456,0.002,True,0,0,0,,,,-1488804,6939,True,-45.6,0.2,True
TVNfTVNw,0,0,,0,0,ms_msp,MS_MSp,MS_M15pl,marital_status,social,False,0,0,,0,0,False,76052,2119,1.7,0.023,0.001,True,0,0,0,,,,-76052,2119,True,-2.3,0.1,True
TVNfTVdk,0,0,,0,0,ms_mwd,MS_MWd,MS_M15pl,marital_status,social,False,0,0,,0,0,False,73834,1989,1.6,0.023,0.001,True,0,0,0,,,,-73834,1989,True,-2.3,0.1,True
TkFmcg==,0,0,,0,0,nafr,NAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,31122,2084,4.1,0.01,0.001,True,0,0,0,,,,-31122,2084,True,-1,0.1,True
TkFt,0,0,,0,0,nam,NAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,23916,1296,3.3,0.008,0,True,0,0,0,,,,-23916,1296,True,-0.8,0,True
TmVwYWw=,0,0,,0,0,nepal,Nepal,Fb2,place_of_birth,social,False,0,0,,0,0,False,8822,1220,8.4,0.003,0,True,0,0,0,,,,-8822,1220,True,-0.3,0,True
TkV1cg==,0,0,,0,0,neur,NEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,51362,1758,2.1,0.016,0.001,True,0,0,0,,,,-51362,1758,True,-1.6,0.1,True
TkV1cnBu,0,0,,0,0,neurpn,NEurpn,Pop_5,ancestry,social,False,0,0,,0,0,False,4259,676,9.6,0.001,0,True,0,0,0,,,,-4259,676,True,-0.1,0,True
TkZhbTE=,0,0,,0,0,nfam1,NFam1,HH1,household_type,social,False,0,0,,0,0,False,1266125,5924,0.3,0.401,0.002,True,0,0,0,,,,-1266125,5924,True,-40.1,0.2,True
TkZhbUE=,0,0,,0,0,nfama,NFamA,HH1,household_type,social,False,0,0,,0,0,False,1015605,5472,0.3,0.322,0.002,True,0,0,0,,,,-1015605,5472,True,-32.2,0.2,True
TkZhbUE2NXBs,0,0,,0,0,nfama65pl,NFamA65pl,HH1,household_type,social,False,0,0,,0,0,False,357845,3209,0.5,0.113,0.001,True,0,0,0,,,,-357845,3209,True,-11.3,0.1,True
TmljYXJndWE=,0,0,,0,0,nicargua,Nicargua,Fb2,place_of_birth,social,False,0,0,,0,0,False,8190,1078,8,0.003,0,True,0,0,0,,,,-8190,1078,True,-0.3,0,True
TmlnZXJpYQ==,0,0,,0,0,nigeria,Nigeria,Fb2,place_of_birth,social,False,0,0,,0,0,False,25653,1712,4.1,0.008,0.001,True,0,0,0,,,,-25653,1712,True,-0.8,0.1,True
TmlnZXJpYW4=,0,0,,0,0,nigerian,Nigerian,Pop_5,ancestry,social,False,0,0,,0,0,False,31374,2223,4.3,0.004,0,True,0,0,0,,,,-31374,2223,True,-0.4,0,True
Tm9yd2F5,0,0,,0,0,norway,Norway,Fb2,place_of_birth,social,False,0,0,,0,0,False,879,212,14.7,0,0,True,0,0,0,,,,-879,212,True,0,0
Tm9yd2dpYW4=,0,0,,0,0,norwgian,Norwgian,Pop_5,ancestry,social,False,0,0,,0,0,False,24554,1544,3.8,0.003,0,True,0,0,0,,,,-24554,1544,True,-0.3,0,True
TnRocmxkcw==,0,0,,0,0,nthrlds,Nthrlds,Fb2,place_of_birth,social,False,0,0,,0,0,False,2819,400,8.6,0.001,0,True,0,0,0,,,,-2819,400,True,-0.1,0,True
TnR2,0,0,,0,0,ntv,Ntv,Pop_4,place_of_birth,social,False,0,0,,0,0,False,5316424,13304,0.2,0.63,0.002,True,0,0,0,,,,-5316424,13304,True,-63,0.2,True
TnR2Tm90TllT,0,0,,0,0,ntvnotnys,NtvNotNYS,Pop_4,place_of_birth,social,False,0,0,,0,0,False,929741,7807,0.5,0.11,0.001,True,0,0,0,,,,-929741,7807,True,-11,0.1,True
TnR2TllT,0,0,,0,0,ntvnys,NtvNYS,Pop_4,place_of_birth,social,False,0,0,,0,0,False,4073915,14094,0.2,0.482,0.002,True,0,0,0,,,,-4073915,14094,True,-48.199999999999996,0.2,True
TnR2UFJVU0Fi,0,0,,0,0,ntvprusab,NtvPRUSAb,Pop_4,place_of_birth,social,False,0,0,,0,0,False,312768,4988,1,0.037,0.001,True,0,0,0,,,,-312768,4988,True,-3.6999999999999997,0.1,True
TnR2VVM=,0,0,,0,0,ntvus,NtvUS,Pop_4,place_of_birth,social,False,0,0,,0,0,False,5003656,13022,0.2,0.593,0.002,True,0,0,0,,,,-5003656,13022,True,-59.3,0.2,True
TnplYWxuZA==,0,0,,0,0,nzealnd,Nzealnd,Pop_5,ancestry,social,False,0,0,,0,0,False,808,274,20.6,0,0,False,0,0,0,,,,-808,274,False,0,0
T0FyYWI=,0,0,,0,0,oarab,OArab,Pop_5,ancestry,social,False,0,0,,0,0,False,27140,2397,5.4,0.003,0,True,0,0,0,,,,-27140,2397,True,-0.3,0,True
T0F1c05aU2JS,0,0,,0,0,oausnzsbr,OAusNZSbR,Fb2,place_of_birth,social,False,0,0,,0,0,False,1302,307,14.3,0,0,True,0,0,0,,,,-1302,307,True,0,0
T0NBbQ==,0,0,,0,0,ocam,OCAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,617,238,23.4,0,0,False,0,0,0,,,,-617,238,False,0,0
T0Nhcmli,0,0,,0,0,ocarib,OCarib,Fb2,place_of_birth,social,False,0,0,,0,0,False,23682,1482,3.8,0.008,0,True,0,0,0,,,,-23682,1482,True,-0.8,0,True
T2NlYW5pYQ==,0,0,,0,0,oceania,Oceania,Fb2,place_of_birth,social,False,0,0,,0,0,False,10987,921,5.1,0.004,0,True,0,0,0,,,,-10987,921,True,-0.4,0,True
T2NuaWFORUM=,0,0,,0,0,ocnianec,OcniaNEC,Fb2,place_of_birth,social,False,0,0,,0,0,False,763,305,24.3,0,0,False,0,0,0,,,,-763,305,False,0,0
T0VBZnI=,0,0,,0,0,oeafr,OEAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,4593,884,11.7,0.001,0,True,0,0,0,,,,-4593,884,True,-0.1,0,True
T0VBc2lh,0,0,,0,0,oeasia,OEAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,177,75,25.8,0,0,False,0,0,0,,,,-177,75,False,0,0
T0VFdXI=,0,0,,0,0,oeeur,OEEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,23852,1350,3.4,0.008,0,True,0,0,0,,,,-23852,1350,True,-0.8,0,True
T01BZnI=,0,0,,0,0,omafr,OMAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,1859,524,17.1,0.001,0,True,0,0,0,,,,-1859,524,True,-0.1,0,True
T05BZnI=,0,0,,0,0,onafr,ONAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,4018,769,11.6,0.001,0,True,0,0,0,,,,-4018,769,True,-0.1,0,True
T05BbQ==,0,0,,0,0,onam,ONAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,395,161,24.8,0,0,False,0,0,0,,,,-395,161,False,0,0
T05FdXI=,0,0,,0,0,oneur,ONEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,791,249,19.1,0,0,True,0,0,0,,,,-791,249,True,0,0
T1NBbQ==,0,0,,0,0,osam,OSAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,6210,678,6.6,0.002,0,True,0,0,0,,,,-6210,678,True,-0.2,0,True
T1NDQXNpYQ==,0,0,,0,0,oscasia,OSCAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,4781,662,8.4,0.002,0,True,0,0,0,,,,-4781,662,True,-0.2,0,True
T1NFQXNpYQ==,0,0,,0,0,oseasia,OSEAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,177,116,39.8,0,0,False,0,0,0,,,,-177,116,False,0,0
T1NFdXI=,0,0,,0,0,oseur,OSEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,827,290,21.3,0,0,False,0,0,0,,,,-827,290,False,0,0
T1N0aHJuQWZy,0,0,,0,0,osthrnafr,OSthrnAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,345,286,50.4,0,0,False,0,0,0,,,,-345,286,False,0,0
T1N1YlNBZnI=,0,0,,0,0,osubsafr,OSubSAfr,Pop_5,ancestry,social,False,0,0,,0,0,False,24367,2994,7.5,0.003,0,True,0,0,0,,,,-24367,2994,True,-0.3,0,True
T3Rocg==,0,0,,0,0,othr,Othr,Pop_5,ancestry,social,False,0,0,,0,0,False,4498476,16772,0.2,0.533,0.002,True,0,0,0,,,,-4498476,16772,True,-53.300000000000004,0.2,True
T1dBZnI=,0,0,,0,0,owafr,OWAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,30802,2386,4.7,0.01,0.001,True,0,0,0,,,,-30802,2386,True,-1,0.1,True
T1dBc2lh,0,0,,0,0,owasia,OWAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,13747,1001,4.4,0.004,0,True,0,0,0,,,,-13747,1001,True,-0.4,0,True
T1dFdXI=,0,0,,0,0,oweur,OWEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,209,117,34,0,0,False,0,0,0,,,,-209,117,False,0,0
T1dJbmQ=,0,0,,0,0,owind,OWInd,Pop_5,ancestry,social,False,0,0,,0,0,False,1235,364,17.9,0,0,True,0,0,0,,,,-1235,364,True,0,0
UGFraXN0YW4=,0,0,,0,0,pakistan,Pakistan,Fb2,place_of_birth,social,False,0,0,,0,0,False,39287,2264,3.5,0.013,0.001,True,0,0,0,,,,-39287,2264,True,-1.3,0.1,True
UGFsc3RuaWFu,0,0,,0,0,palstnian,Palstnian,Pop_5,ancestry,social,False,0,0,,0,0,False,4192,819,11.9,0,0,True,0,0,0,,,,-4192,819,True,0,0
UGFuYW1h,0,0,,0,0,panama,Panama,Fb2,place_of_birth,social,False,0,0,,0,0,False,15874,1204,4.6,0.005,0,True,0,0,0,,,,-15874,1204,True,-0.5,0,True
UGVubkdlcm0=,0,0,,0,0,penngerm,PennGerm,Pop_5,ancestry,social,False,0,0,,0,0,False,466,178,23.2,0,0,False,0,0,0,,,,-466,178,False,0,0
UGVydQ==,0,0,,0,0,peru,Peru,Fb2,place_of_birth,social,False,0,0,,0,0,False,28775,1491,3.1,0.009,0,True,0,0,0,,,,-28775,1491,True,-0.8999999999999999,0,True
UGhpbGlwbnM=,0,0,,0,0,philipns,Philipns,Fb2,place_of_birth,social,False,0,0,,0,0,False,55868,2198,2.4,0.018,0.001,True,0,0,0,,,,-55868,2198,True,-1.7999999999999998,0.1,True
UG9sYW5k,0,0,,0,0,poland,Poland,Fb2,place_of_birth,social,False,0,0,,0,0,False,46848,1826,2.4,0.015,0.001,True,0,0,0,,,,-46848,1826,True,-1.5,0.1,True
UG9saXNo,0,0,,0,0,polish,Polish,Pop_5,ancestry,social,False,0,0,,0,0,False,200541,4442,1.3,0.024,0.001,True,0,0,0,,,,-200541,4442,True,-2.4,0.1,True
UG9wMXBs,0,0,,0,0,pop1pl,Pop1pl,Pop1pl,residence_1_year_ago,social,False,0,0,,0,0,False,8337697,2631,0,1,0,True,0,0,0,,,,-8337697,2631,True,-100,0,True
UG9wM3BsRW4=,0,0,,0,0,pop3plen,Pop3plEn,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,2018104,6985,0.2,1,0,True,0,0,0,,,,-2018104,6985,True,-100,0,True
UG9wNXBsMQ==,0,0,,0,0,pop5pl1,Pop5pl1,Pop5pl1,language_spoken_at_home,social,False,0,0,,0,0,False,7870932,250,0,1,0,True,0,0,0,,,,-7870932,250,True,-100,0,True
UG9wNXBsMg==,0,0,,0,0,pop5pl2,Pop5pl2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,7870932,250,0,1,0,True,0,0,0,,,,-7870932,250,True,-100,0,True
UG9wXzQ=,0,0,,0,0,pop_4,Pop_4,Pop_4,place_of_birth,social,False,0,0,,0,0,False,8443713,0,0,1,0,True,0,0,0,,,,-8443713,0,True,-100,0,True
UG9wXzU=,0,0,,0,0,pop_5,Pop_5,Pop_5,ancestry,social,False,0,0,,0,0,False,8443713,0,0,1,0,True,0,0,0,,,,-8443713,0,True,-100,0,True
UG9wSW5GbXM=,0,0,,0,0,popinfms,PopInFms,AvgFmSz,social_special_variable,social,False,0,0,,0,0,False,6401058,29149,0.3,0,0,True,0,0,0,,,,-6401058,29149,True,0,0
UG9ydGdlc2U=,0,0,,0,0,portgese,Portgese,Pop_5,ancestry,social,False,0,0,,0,0,False,13837,1168,5.1,0.002,0,True,0,0,0,,,,-13837,1168,True,-0.2,0,True
UG9ydHVnYWw=,0,0,,0,0,portugal,Portugal,Fb2,place_of_birth,social,False,0,0,,0,0,False,2240,483,13.1,0.001,0,True,0,0,0,,,,-2240,483,True,-0.1,0,True
Um9tYW5pYQ==,0,0,,0,0,romania,Romania,Fb2,place_of_birth,social,False,0,0,,0,0,False,13330,906,4.1,0.004,0,True,0,0,0,,,,-13330,906,True,-0.4,0,True
Um9tYW5pYW4=,0,0,,0,0,romanian,Romanian,Pop_5,ancestry,social,False,0,0,,0,0,False,27656,1605,3.5,0.003,0,True,0,0,0,,,,-27656,1605,True,-0.3,0,True
UnNocF9DaA==,0,0,,0,0,rshp_ch,Rshp_Ch,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,2467404,7851,0.2,0.298,0.001,True,0,0,0,,,,-2467404,7851,True,-29.799999999999997,0.1,True
UnNocF9OUg==,0,0,,0,0,rshp_nr,Rshp_NR,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,599461,7231,0.7,0.073,0.001,True,0,0,0,,,,-599461,7231,True,-7.3,0.1,True
UnNocF9OUlVQ,0,0,,0,0,rshp_nrup,Rshp_NRUP,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,172873,3205,1.1,0.021,0.001,True,0,0,0,,,,-172873,3205,True,-2.1,0.1,True
UnNocF9PdGhS,0,0,,0,0,rshp_othr,Rshp_OthR,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,888058,9462,0.6,0.107,0.001,True,0,0,0,,,,-888058,9462,True,-10.7,0.1,True
UnNocF9TcA==,0,0,,0,0,rshp_sp,Rshp_Sp,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,1157618,8140,0.4,0.14,0.001,True,0,0,0,,,,-1157618,8140,True,-14.000000000000002,0.1,True
UnNocF9TU1VQ,0,0,,0,0,rshp_ssup,Rshp_SSUP,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,16654,972,3.5,0.002,0,True,0,0,0,,,,-16654,972,True,-0.2,0,True
UnNocEhIbGRy,0,0,,0,0,rshphhldr,RshpHHldr,HHPop,relationship_to_head_of_household__householder_,social,False,0,0,,0,0,False,3154103,5930,0.1,0.382,0.001,True,0,0,0,,,,-3154103,5930,True,-38.2,0.1,True
UnVzc2lh,0,0,,0,0,russia,Russia,Fb2,place_of_birth,social,False,0,0,,0,0,False,59475,2127,2.2,0.019,0.001,True,0,0,0,,,,-59475,2127,True,-1.9,0.1,True
UnVzc2lhbg==,0,0,,0,0,russian,Russian,Pop_5,ancestry,social,False,0,0,,0,0,False,198079,4184,1.3,0.023,0,True,0,0,0,,,,-198079,4184,True,-2.3,0,True
U0FmcmljYW4=,0,0,,0,0,safrican,SAfrican,Pop_5,ancestry,social,False,0,0,,0,0,False,1883,402,13,0,0,True,0,0,0,,,,-1883,402,True,0,0
U0Ft,0,0,,0,0,sam,SAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,416341,6113,0.9,0.133,0.002,True,0,0,0,,,,-416341,6113,True,-13.3,0.2,True
U2F1ZGlBcg==,0,0,,0,0,saudiar,SaudiAr,Fb2,place_of_birth,social,False,0,0,,0,0,False,1321,250,11.5,0,0,True,0,0,0,,,,-1321,250,True,0,0
U2NhbmRudm4=,0,0,,0,0,scandnvn,Scandnvn,Pop_5,ancestry,social,False,0,0,,0,0,False,4377,510,7.1,0.001,0,True,0,0,0,,,,-4377,510,True,-0.1,0,True
U0NBc2lh,0,0,,0,0,scasia,SCAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,264531,4715,1.1,0.085,0.001,True,0,0,0,,,,-264531,4715,True,-8.5,0.1,True
U2NvdA==,0,0,,0,0,scot,Scot,Fb2,place_of_birth,social,False,0,0,,0,0,False,1248,288,14,0,0,True,0,0,0,,,,-1248,288,True,0,0
U2NvdHRpc2g=,0,0,,0,0,scottish,Scottish,Pop_5,ancestry,social,False,0,0,,0,0,False,39035,1806,2.8,0.005,0,True,0,0,0,,,,-39035,1806,True,-0.5,0,True
U2N0Y2hJcnNo,0,0,,0,0,sctchirsh,SctchIrsh,Pop_5,ancestry,social,False,0,0,,0,0,False,14021,908,3.9,0.002,0,True,0,0,0,,,,-14021,908,True,-0.2,0,True
U0VfQ2xnR1Nj,0,0,,0,0,se_clggsc,SE_ClgGSc,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,632007,5739,0.6,0.313,0.002,True,0,0,0,,,,-632007,5739,True,-31.3,0.2,True
U0VfRzF0OA==,0,0,,0,0,se_g1t8,SE_G1t8,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,760849,3061,0.2,0.377,0.002,True,0,0,0,,,,-760849,3061,True,-37.7,0.2,True
U0VfRzl0MTI=,0,0,,0,0,se_g9t12,SE_G9t12,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,383365,2893,0.5,0.19,0.001,True,0,0,0,,,,-383365,2893,True,-19,0.1,True
U0VfS25kZ3Ru,0,0,,0,0,se_kndgtn,SE_Kndgtn,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,103836,2280,1.3,0.051,0.001,True,0,0,0,,,,-103836,2280,True,-5.1,0.1,True
U0VfTlNjUFNj,0,0,,0,0,se_nscpsc,SE_NScPSc,Pop3plEn,school_enrollment,social,False,0,0,,0,0,False,138047,2660,1.2,0.068,0.001,True,0,0,0,,,,-138047,2660,True,-6.800000000000001,0.1,True
U0VBc2lh,0,0,,0,0,seasia,SEAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,100124,2793,1.7,0.032,0.001,True,0,0,0,,,,-100124,2793,True,-3.2,0.1,True
U2VyYmlh,0,0,,0,0,serbia,Serbia,Fb2,place_of_birth,social,False,0,0,,0,0,False,3758,749,12.1,0.001,0,True,0,0,0,,,,-3758,749,True,-0.1,0,True
U2VyYmlhbg==,0,0,,0,0,serbian,Serbian,Pop_5,ancestry,social,False,0,0,,0,0,False,6534,1136,10.6,0.001,0,True,0,0,0,,,,-6534,1136,True,-0.1,0,True
U0V1cg==,0,0,,0,0,seur,SEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,77672,2271,1.8,0.025,0.001,True,0,0,0,,,,-77672,2271,True,-2.5,0.1,True
U2llcnJhTA==,0,0,,0,0,sierral,SierraL,Fb2,place_of_birth,social,False,0,0,,0,0,False,1856,424,13.9,0.001,0,True,0,0,0,,,,-1856,424,True,-0.1,0,True
U2xhdmlj,0,0,,0,0,slavic,Slavic,Pop_5,ancestry,social,False,0,0,,0,0,False,3893,817,12.8,0,0,True,0,0,0,,,,-3893,817,True,0,0
U0xlb25lYW4=,0,0,,0,0,sleonean,SLeonean,Pop_5,ancestry,social,False,0,0,,0,0,False,1085,391,21.9,0,0,False,0,0,0,,,,-1085,391,False,0,0
U2xvdmFr,0,0,,0,0,slovak,Slovak,Pop_5,ancestry,social,False,0,0,,0,0,False,6764,582,5.2,0.001,0,True,0,0,0,,,,-6764,582,True,-0.1,0,True
U2xvdmVuZQ==,0,0,,0,0,slovene,Slovene,Pop_5,ancestry,social,False,0,0,,0,0,False,1708,336,12,0,0,True,0,0,0,,,,-1708,336,True,0,0
U21Icw==,0,0,,0,0,smhs,SmHs,Pop1pl,residence_1_year_ago,social,False,0,0,,0,0,False,7503083,10425,0.1,0.9,0.001,True,0,0,0,,,,-7503083,10425,True,-90,0.1,True
