id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
RkYxNXQxN3A1,98,57,35.3576080888282,0,0,ff15t17p5,FF15t17p5,MdEFFTWrk,economic__special_variable,economic,False,151,0,,0,0,False,34778,0,,0,0,False,-53,57,False,-0.3509933774834437,0.3774834437086093,False,0,0,-34680,57,True,0,0
RkYxN3A1dDIw,99,55,33.7723741979061,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,False,114,0,,0,0,False,33443,0,,0,0,False,-15,55,False,-0.13157894736842105,0.48245614035087714,False,0,0,-33344,55,True,0,0
RkYyMHQyMnA1,204,98,29.2031706299541,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,False,200,0,,0,0,False,56003,0,,0,0,False,4,98,False,0.02,0.49,False,0,0,-55799,98,True,0,0
RkYyMnA1dDI1,236,128,32.9709958271083,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,False,193,0,,0,0,False,32627,0,,0,0,False,43,128,False,0.22279792746113988,0.6632124352331605,False,0,0,-32391,128,True,0,0
RkZUMTAwcGw=,600,133,13.4751773049645,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,309,0,,0,0,False,216925,0,,0,0,False,291,133,False,0.941747572815534,0.43042071197411,False,0,0,-216325,133,True,0,0
RkZUMjV0MzA=,339,134,24.0291936770943,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,False,261,0,,0,0,False,84078,0,,0,0,False,78,134,False,0.2988505747126437,0.5134099616858238,False,0,0,-83739,134,True,0,0
RkZUMnA1dDU=,0,0,,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,2238,0,,0,0,False,0,0,0,,,,-2238,0,True,0,0
RkZUMzB0MzU=,396,146,22.412575604065,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,False,465,0,,0,0,False,89523,0,,0,0,False,-69,146,False,-0.14838709677419354,0.3139784946236559,False,0,0,-89127,146,True,0,0
RkZUMzV0NDA=,352,136,23.4871511467256,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,False,399,0,,0,0,False,89490,0,,0,0,False,-47,136,False,-0.11779448621553884,0.3408521303258145,False,0,0,-89138,136,True,0,0
RkZUNDB0NDU=,421,149,21.5148474106376,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,False,510,0,,0,0,False,94744,0,,0,0,False,-89,149,False,-0.17450980392156862,0.292156862745098,False,0,0,-94323,149,True,0,0
RkZUNDV0NTA=,259,88,20.6546103202638,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,False,522,0,,0,0,False,65731,0,,0,0,False,-263,88,False,-0.5038314176245211,0.1685823754789272,False,0,0,-65472,88,True,0,0
RkZUNTB0NTU=,585,149,15.4833346322708,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,True,417,0,,0,0,False,83393,0,,0,0,False,168,149,False,0.4028776978417266,0.3573141486810552,False,0,0,-82808,149,True,0,0
