id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RmFtSTUwdDc0,1276,265,12.6249392573677,0.170110651913078,0.0345366486698962,fami50t74,FamI50t74,Fam2,income_and_benefits,economic,True,,0,,,,False,287074,3475,0.7,0.152,0.002,True,,,,,,,-285798,3485.08966886076,True,1.8110651913078009,3.459450969948617,False
RmFtSTc1dDk5,707,168,14.4452135183123,0.0942540994534062,0.0220145290973321,fami75t99,FamI75t99,Fam2,income_and_benefits,economic,True,,0,,,,False,214732,3170,0.9,0.114,0.002,True,,,,,,,-214025,3174.4486135390507,True,-1.9745900546593802,2.2105191502841173,False
RmFtSVUxMA==,115,81,42.8174970265627,0.0153312891614451,0.0107777301603888,famiu10,FamIU10,Fam2,income_and_benefits,economic,False,,0,,,,False,112405,2509,1.4,0.06,0.001,True,,,,,,,-112290,2510.30715252138,True,-4.46687108385549,1.0824022700001807,True
RmFtUHZV,7501,328,2.6582068692766,1,0,fampvu,FamPvU,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,6956,289,2.52564535045296,1,0,True,1887978,7339,0.2,1,0,True,545,437.1555787131167,False,0.07834962622196665,0.06504367348576862,False,0,0,-1880477,7346.325952474474,True,0,0
RkYxMHQxMnA1,37,54,88.7209397847696,0,0,ff10t12p5,FF10t12p5,MdEFFTWrk,economic__special_variable,economic,False,26,0,,0,0,False,22815,0,,0,0,False,11,54,False,0.4230769230769231,2.0769230769230775,False,0,0,-22778,54,True,0,0
RkYxMnA1dDE1,49,75,93.0463370758638,0,0,ff12p5t15,FF12p5t15,MdEFFTWrk,economic__special_variable,economic,False,55,0,,0,0,False,23183,0,,0,0,False,-6,75,False,-0.10909090909090909,1.3636363636363635,False,0,0,-23134,75,True,0,0
RkYxNXQxN3A1,79,71,54.6342964872456,0,0,ff15t17p5,FF15t17p5,MdEFFTWrk,economic__special_variable,economic,False,29,0,,0,0,False,34778,0,,0,0,False,50,71,False,1.7241379310344827,2.4482758620689657,False,0,0,-34699,71,True,0,0
RkYxN3A1dDIw,51,54,64.3661720007152,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,False,43,0,,0,0,False,33443,0,,0,0,False,8,54,False,0.18604651162790697,1.2558139534883723,False,0,0,-33392,54,True,0,0
RkYyMHQyMnA1,71,75,64.215077700244,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,False,237,0,,0,0,False,56003,0,,0,0,False,-166,75,False,-0.70042194092827,0.31645569620253167,False,0,0,-55932,75,True,0,0
RkYyMnA1dDI1,133,90,41.1362753388029,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,False,54,0,,0,0,False,32627,0,,0,0,False,79,90,False,1.462962962962963,1.6666666666666667,False,0,0,-32494,90,True,0,0
