id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RkYxN3A1dDIw,1031,197,11.6156002818405,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,True,1448,0,,0,0,False,33443,0,,0,0,False,-417,197,False,-0.2879834254143646,0.13604972375690608,False,0,0,-32412,197,True,0,0
RkYyMHQyMnA1,1868,217,7.0618251400975,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,True,1889,0,,0,0,False,56003,0,,0,0,False,-21,217,False,-0.01111699311805188,0.11487559555320276,False,0,0,-54135,217,True,0,0
RkYyMnA1dDI1,1498,227,9.21187723448895,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,True,1216,0,,0,0,False,32627,0,,0,0,False,282,227,False,0.23190789473684212,0.1866776315789474,False,0,0,-31129,227,True,0,0
RkZUMTAwcGw=,5252,313,3.62287806989724,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,1620,0,,0,0,False,216925,0,,0,0,False,3632,313,True,2.241975308641975,0.19320987654320987,True,0,0,-211673,313,True,0,0
RkZUMjV0MzA=,3420,275,4.8881067918022,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,True,3705,0,,0,0,False,84078,0,,0,0,False,-285,275,False,-0.07692307692307693,0.07422402159244265,False,0,0,-80658,275,True,0,0
RkZUMnA1dDU=,207,80,23.4938255289782,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,189,0,,0,0,False,2238,0,,0,0,False,18,80,False,0.09523809523809523,0.42328042328042326,False,0,0,-2031,80,True,0,0
RkZUMzB0MzU=,4050,327,4.90825171676236,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,True,4889,0,,0,0,False,89523,0,,0,0,False,-839,327,False,-0.17160973614236041,0.06688484352628349,False,0,0,-85473,327,True,0,0
RkZUMzV0NDA=,3827,298,4.7336037417708,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,True,3960,0,,0,0,False,89490,0,,0,0,False,-133,298,False,-0.03358585858585859,0.07525252525252527,False,0,0,-85663,298,True,0,0
RkZUNDB0NDU=,3628,291,4.87595634092151,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,True,3394,0,,0,0,False,94744,0,,0,0,False,234,291,False,0.06894519740718916,0.08573954036535061,False,0,0,-91116,291,True,0,0
RkZUNDV0NTA=,2532,238,5.71409364391113,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,True,2357,0,,0,0,False,65731,0,,0,0,False,175,238,False,0.07424692405600339,0.1009758167161646,False,0,0,-63199,238,True,0,0
RkZUNTB0NTU=,2768,284,6.2371523446422,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,True,2660,0,,0,0,False,83393,0,,0,0,False,108,284,False,0.0406015037593985,0.10676691729323311,False,0,0,-80625,284,True,0,0
