id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
SmFtYWljYQ==,941,324.004629596554,20.9312753099467,0.00987698379376942,0.00337938212802485,jamaica,Jamaica,Fb2,place_of_birth,social,False,792,253.34166652961,19.4453399135435,0.00874384508379518,0.00278270290300151,True,169835,4057,1.5,0.054,0.001,True,149,411.29186716977557,False,0.18813131313131312,0.5583919594274684,False,0.0011331387099742414,0.00437763166719024,False,-168894,4069.9174438801583,True,-4.412301620623058,0.35242337560402776,True
SmFtYWljYW4=,1746,481.36680400709,16.7596905478119,0.00435147778278998,0.00119814488053695,jamaican,Jamaican,Pop_5,ancestry,social,True,1502,386.375465059571,15.6377298378078,0.0037772574897584,0.000970458211983231,True,227289,5261,1.4,0.027,0.001,True,244,617.2519744804385,False,0.16245006657789615,0.4383246705384072,False,0.0005742202930315798,0.001541862606058851,False,-225543,5282.975960573737,True,-2.2648522217210023,0.15606252448159685,True
SmFwYW4=,2431,563.618665411287,14.0940077547305,0.0255164161558485,0.00583325328842015,japan,Japan,Fb2,place_of_birth,social,True,2700,483.49560494383,10.8858629954707,0.0298085627856654,0.00525067250874278,True,20689,1284,3.8,0.007,0,True,-269,742.5860219530128,False,-0.09962962962962962,0.26376350689974937,False,-0.0042921466298169,0.007848337768020162,False,-18258,1402.2560393879571,True,1.85164161558485,0.5833253288420149,True
Sm9yZGFu,0,0,,0,0,jordan,Jordan,Fb2,place_of_birth,social,False,16,25,94.9848024316109,0.000176643335026165,0.000275946453476821,False,1575,263,10.2,0.001,0,True,-16,25,False,-1,0,True,-0.000176643335026165,0.000275946453476821,False,-1575,263,True,-0.1,0,True
SnJkbmlhbg==,0,0,,0,0,jrdnian,Jrdnian,Pop_5,ancestry,social,False,0,0,,0,0,False,1679,362,13.1,0,0,True,0,0,0,,,,-1679,362,True,0,0
S2VueWE=,153,134.108165299507,53.2841310763484,0.00160592828952893,0.001406267887636,kenya,Kenya,Fb2,place_of_birth,social,False,109,92.5418824100742,51.6114343772199,0.00120338271986575,0.00102094480528657,False,1569,391,15.1,0.001,0,True,44,162.93863875704832,False,0.4036697247706422,1.7128848806838037,False,0.00040254556966318016,0.0017377910309464282,False,-1416,413.3594077797188,True,0.060592828952893,0.1406267887636,False
S2VueWFu,161,134.762754498415,50.8836317462722,0.000401253105973188,0.000335816321421991,kenyan,Kenyan,Pop_5,ancestry,social,False,0,0,,0,0,False,814,390,29.1,0,0,False,161,134.762754498415,False,0,,0.000401253105973188,0.000335816321421991,False,-653,412.6269501620078,False,0.040125310597318796,0.0335816321421991,False
S29yZWE=,2983,608.083875793463,12.3920835248467,0.031310353514149,0.00626704065532821,korea,Korea,Fb2,place_of_birth,social,True,2839,474.609313014399,10.1626030188377,0.0313431517587052,0.00514142834270868,True,59914,2227,2.3,0.019,0.001,True,144,771.3753949926064,False,0.05072208524128214,0.27700460098618496,False,-3.279824455620223e-05,0.00810617566912689,False,-56931,2308.5265863749546,True,1.2310353514149002,0.6346321657112617,False
S3V3YWl0,0,0,,0,0,kuwait,Kuwait,Fb2,place_of_birth,social,False,26,44,102.875847556699,0.000287045419417519,0.000485681015588606,False,977,262,16.3,0,0,True,-26,44,False,-1,0,True,-0.000287045419417519,0.000485681015588606,False,-977,262,True,0,0
S3praHN0YW4=,68,70.2139587261678,62.7694964474949,0.000713745906457301,0.000736468626819525,kzkhstan,Kzkhstan,Fb2,place_of_birth,social,False,53,65.5209890035247,75.1516763245107,0.000585131047274173,0.000723119360341128,False,3170,503,9.6,0.001,0,True,15,96.03645141299214,False,0.2830188679245283,2.06660782386511,False,0.00012861485918312806,0.001032127728330946,False,-3102,507.87695360195266,True,0,0.0736468626819525
TEFt,34780,2706.38541231658,4.73035967692117,0.365060038626249,0.0246621524587727,lam,LAm,Fb2,place_of_birth,social,True,33973,2092.96416596176,3.74508769293863,0.375069001302745,0.0196902843023291,True,1576983,10546,0.4,0.504,0.003,True,807,3421.2601479571813,False,0.02375415771347835,0.10160711282887082,False,-0.010008962676496036,0.03155834374307841,False,-1542203,10887.728780604337,True,-13.893996137375105,2.484394823492732,True
TGFvcw==,48,63.5609943282828,80.4977131817158,0.000503820639852213,0.000666869188895024,laos,Laos,Fb2,place_of_birth,social,False,0,0,,0,0,False,353,124,21.4,0,0,False,48,63.5609943282828,False,0,,0.000503820639852213,0.000666869188895024,False,-305,139.34130758680286,False,0.0503820639852213,0.0666869188895024,False
TGF0dmlh,66,68.0661443009665,62.693326242025,0.000692753379796792,0.000713939156546001,latvia,Latvia,Fb2,place_of_birth,social,False,105,86,49.7901288174844,0.00115922188610921,0.000948722115913986,False,2371,413,10.6,0.001,0,True,-39,109.67679791095287,False,-0.37142857142857144,0.8278143609679169,False,-0.00046646850631241804,0.0011873427358913373,False,-2305,418.5713798147217,True,0,0.0713939156546001
TGF0dmlhbg==,343,157.901868260005,27.9851246838649,0.000854843573595053,0.000393350184172805,latvian,Latvian,Pop_5,ancestry,social,False,334,132.638606747809,24.1411293063373,0.000839949401850404,0.000333388380284559,False,4086,631,9.4,0,0,True,9,206.21833090198334,False,0.02694610778443114,0.6243566727249399,False,1.489417174464899e-05,0.0005156279467770742,False,-3743,650.4567625907198,True,0.0854843573595053,0.0393350184172805,False
TGViYW5lc2U=,835,328.003048766319,23.8795150440506,0.00208103318936405,0.000816949240358046,lebanese,Lebanese,Pop_5,ancestry,social,False,884,238.079818548318,16.372101015577,0.00222309961447831,0.000598049643571381,True,12214,1129,5.6,0.001,0,True,-49,405.2998889711176,False,-0.05542986425339366,0.4498770824348331,False,-0.00014206642511425992,0.0010124571287207396,False,-11379,1175.6815044900554,True,0.10810331893640499,0.08169492403580461,False
TGViYW5vbg==,233,140.943250991312,36.7724411316154,0.00244562935594928,0.00147635992383834,lebanon,Lebanon,Fb2,place_of_birth,social,False,277,137.735253294137,30.2273058703514,0.00305813773764049,0.00151742635726589,False,4140,583,8.6,0.001,0,True,-44,197.06851600395242,False,-0.1588447653429603,0.6586620757076701,False,-0.0006125083816912102,0.0021171257342069167,False,-3907,599.794964967196,True,0.144562935594928,0.147635992383834,False
TGdBZnIx,1297,349.812807084017,16.3956948620744,1,0,lgafr1,LgAfr1,LgAfr1,language_spoken_at_home,social,True,1145,421.866092498556,22.397690102258,1,0,False,83843,4679,3.4,1,0,True,152,548.0328457309835,False,0.13275109170305677,0.517225300972803,False,0,0,-82546,4692.058183782465,True,0,0
TGdBZnIy,1297,349.812807084017,16.3956948620744,0.00347669914623849,0.000936493911200068,lgafr2,LgAfr2,Pop5pl2,language_spoken_at_home,social,True,1145,421.866092498556,22.397690102258,0.00307213479829892,0.00113122476552424,False,83843,4679,3.4,0.011,0.001,True,152,548.0328457309835,False,0.13275109170305677,0.517225300972803,False,0.00040456434793957,0.0014685674366028182,False,-82546,4692.058183782465,True,-0.7523300853761509,0.13700441035655753,True
TGdBZnJMRVAx,311,128.284839322501,25.0754677669839,0.239784117193524,0.0748365230864991,lgafrlep1,LgAfrLEP1,LgAfr1,language_spoken_at_home,social,False,525,278.9516087066,32.3000849566189,0.458515283842795,0.175539424135731,False,24917,1929,4.7,0.297,0.016,True,-214,307.03582852820284,False,-0.4076190476190476,0.3984692469947863,False,-0.218731166649271,0.1908260847305215,False,-24606,1933.2609756574511,True,-5.721588280647598,7.652780663050597,False
TGdBZnJMRVAy,311,128.284839322501,25.0754677669839,0.00701572334137923,0.00286336469284098,lgafrlep2,LgAfrLEP2,LgOEnLEP2,language_spoken_at_home,social,False,525,278.9516087066,32.3000849566189,0.0120664690064125,0.00638462555223272,False,24917,1929,4.7,0.014,0.001,True,-214,307.03582852820284,False,-0.4076190476190476,0.3984692469947863,False,-0.00505074566503327,0.0069973066823193686,False,-24606,1933.2609756574511,True,-0.6984276658620772,0.3032961813839456,False
TGdBcmFiMQ==,1854,646.501353440192,21.1979472114902,1,0,lgarab1,LgArab1,LgArab1,language_spoken_at_home,social,False,1273,396.955916947965,18.9560556017528,1,0,True,62568,3153,3.1,1,0,True,581,758.6422081587602,False,0.45640219952867245,0.6812977033266987,False,0,0,-60714,3218.597986701663,True,0,0
TGdBcmFiMg==,1854,646.501353440192,21.1979472114902,0.00496977657449974,0.00173166149704606,lgarab2,LgArab2,Pop5pl2,language_spoken_at_home,social,False,1273,396.955916947965,18.9560556017528,0.00341556995478998,0.00106417560661798,True,62568,3153,3.1,0.008,0,True,581,758.6422081587602,False,0.45640219952867245,0.6812977033266987,False,0.0015542066197097599,0.0020325159930668557,False,-60714,3218.597986701663,True,-0.3030223425500261,0.173166149704606,False
TGdBcmJMRVAx,530,269.757298325736,30.940792375493,0.285868392664509,0.105987636240637,lgarblep1,LgArbLEP1,LgArab1,language_spoken_at_home,social,False,218,127.914033631967,35.6693995237074,0.171249018067557,0.0851183510075736,False,26695,1567,3.6,0.427,0.013,True,312,298.5481535699059,False,1.4311926605504588,1.8884371034898353,False,0.11461937459695198,0.13593569330431982,False,-26165,1590.0496847583097,True,-14.113160733549098,10.678192279537576,False
TGdBcmJMRVAy,530,269.757298325736,30.940792375493,0.0119560558550836,0.00604321412265958,lgarblep2,LgArbLEP2,LgOEnLEP2,language_spoken_at_home,social,False,218,127.914033631967,35.6693995237074,0.00501045760647222,0.00292989765711896,False,26695,1567,3.6,0.015,0.001,True,312,298.5481535699059,False,1.4311926605504588,1.8884371034898353,False,0.00694559824861138,0.00671600604626763,False,-26165,1590.0496847583097,True,-0.30439441449163995,0.6125392798205859,False
TGdBcm0x,401,296.858552175948,45.002774549333,1,0,lgarm1,LgArm1,LgArm1,language_spoken_at_home,social,False,157,118.055071894434,45.7108287590011,1,0,False,4401,739,10.2,1,0,True,244,319.47143847298776,False,1.5541401273885351,2.6951396418800875,False,0,0,-4000,796.3956303245266,True,0,0
TGdBcm0y,401,296.858552175948,45.002774549333,0.00107490852555253,0.000795614578843272,lgarm2,LgArm2,Pop5pl2,language_spoken_at_home,social,False,157,118.055071894434,45.7108287590011,0.000421244684133564,0.000316706456835213,False,4401,739,10.2,0.001,0,True,244,319.47143847298776,False,1.5541401273885351,2.6951396418800875,False,0.0006536638414189659,0.0008563326093692051,False,-4000,796.3956303245266,True,0.007490852555252989,0.0795614578843272,False
TGdBcm1MRVAx,157,172.702055575491,66.8700968290287,0.391521197007481,0.31855276377493,lgarmlep1,LgArmLEP1,LgArm1,language_spoken_at_home,social,False,0,0,,0,0,False,1762,334,11.5,0.4,0.035,True,157,172.702055575491,False,0,,0.391521197007481,0.31855276377493,False,-1605,376.0079786387517,True,-0.8478802992518979,32.04697541245451,False
TGdBcm1MRVAy,157,172.702055575491,66.8700968290287,0.0035416995646191,0.00389015687827646,lgarmlep2,LgArmLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,1762,334,11.5,0.001,0,True,157,172.702055575491,False,0,,0.0035416995646191,0.00389015687827646,False,-1605,376.0079786387517,True,0.25416995646191,0.389015687827646,False
TGdDaGkx,10451,1323.29210683054,7.69718583571233,1,0,lgchi1,LgChi1,LgChi1,language_spoken_at_home,social,True,7013,831.344092419018,7.20627902431323,1,0,True,465908,6070,0.8,1,0,True,3438,1562.7651774978895,False,0.49023242549550833,0.25848041062283705,False,0,0,-455457,6212.568068037565,True,0,0
TGdDaGky,10451,1323.29210683054,7.69718583571233,0.0280146359115948,0.00352646847698046,lgchi2,LgChi2,Pop5pl2,language_spoken_at_home,social,True,7013,831.344092419018,7.20627902431323,0.0188164902536859,0.00221761416069368,True,465908,6070,0.8,0.059,0.001,True,3438,1562.7651774978895,False,0.49023242549550833,0.25848041062283705,False,0.009198145657908899,0.004165788338939704,False,-455457,6212.568068037565,True,-3.0985364088405194,0.36655122314810085,True
TGdDaGlMRVAx,5026,823.408768474079,9.95926070118157,0.480910917615539,0.0499960481645047,lgchilep1,LgChiLEP1,LgChi1,language_spoken_at_home,social,True,3089,545.014678701409,10.7256689577274,0.440467702837587,0.0575608767839021,True,319622,5404,1,0.686,0.007,True,1937,987.4426565629011,False,0.6270637746843639,0.3917485769130451,False,0.040443214777951986,0.07624211020295171,False,-314596,5466.371557075132,True,-20.50890823844611,5.048370858076369,True
TGdDaGlMRVAy,5026,823.408768474079,9.95926070118157,0.113379503259717,0.017293807598102,lgchilep2,LgChiLEP2,LgOEnLEP2,language_spoken_at_home,social,True,3089,545.014678701409,10.7256689577274,0.0709968052586821,0.0120445967439495,True,319622,5404,1,0.176,0.003,True,1937,987.4426565629011,False,0.6270637746843639,0.3917485769130451,False,0.042382698001034905,0.021074821279539465,False,-314596,5466.371557075132,True,-6.262049674028297,1.7552087660451405,True
TGdGcjE=,9468,1264.76084695882,8.12052786964906,1,0,lgfr1,LgFr1,LgFr1,language_spoken_at_home,social,True,7784,954.694191875074,7.45582233898132,1,0,True,87390,3260,2.3,1,0,True,1684,1584.6327650279077,False,0.21634121274409043,0.22058049686998543,False,0,0,-77922,3496.7441999665903,True,0,0
TGdGcjI=,9468,1264.76084695882,8.12052786964906,0.0253796357105521,0.00337250248172081,lgfr2,LgFr2,Pop5pl2,language_spoken_at_home,social,True,7784,954.694191875074,7.45582233898132,0.0208851504541125,0.0025476329479968,True,87390,3260,2.3,0.011,0,True,1684,1584.6327650279077,False,0.21634121274409043,0.22058049686998543,False,0.004494485256439602,0.004226606987517516,False,-77922,3496.7441999665903,True,1.4379635710552103,0.337250248172081,True
TGdGckNMRVAx,443,290.368731098925,39.8455859947615,0.452502553626149,0.221089940206922,lgfrclep1,LgFrCLEP1,LgFrCr1,language_spoken_at_home,social,False,505,221.923410211721,26.7144253768361,0.466297322253001,0.135275834579837,False,48698,2104,2.6,0.439,0.01,True,-62,365.4640885230717,False,-0.12277227722772277,0.6922577356438951,False,-0.013794768626852028,0.2591916531873119,False,-48255,2123.9420896060233,True,1.3502553626149023,22.131597696664457,False
TGdGckNMRVAy,443,290.368731098925,39.8455859947615,0.00999345800717363,0.00652300293648838,lgfrclep2,LgFrCLEP2,LgOEnLEP2,language_spoken_at_home,social,False,505,221.923410211721,26.7144253768361,0.0116067939966444,0.00506951605937133,False,48698,2104,2.6,0.027,0.001,True,-62,365.4640885230717,False,-0.12277227722772277,0.6922577356438951,False,-0.0016133359894707697,0.008261329214216066,False,-48255,2123.9420896060233,True,-1.7006541992826372,0.659920959732573,False
TGdGckNyMQ==,979,427.749926943302,26.5608121272126,1,0,lgfrcr1,LgFrCr1,LgFrCr1,language_spoken_at_home,social,False,1083,357.482866722309,20.0660030098936,1,0,False,110845,4012,2.2,1,0,True,-104,557.4621063354892,False,-0.09602954755309326,0.4950097723565118,False,0,0,-109866,4034.7384053987935,True,0,0
TGdGckNyMg==,979,427.749926943302,26.5608121272126,0.00262427792148611,0.00114605291277521,lgfrcr2,LgFrCr2,Pop5pl2,language_spoken_at_home,social,False,1083,357.482866722309,20.0660030098936,0.00290578339437357,0.000958441060028588,False,110845,4012,2.2,0.014,0.001,True,-104,557.4621063354892,False,-0.09602954755309326,0.4950097723565118,False,-0.00028150547288746013,0.0014940035289212896,False,-109866,4034.7384053987935,True,-1.137572207851389,0.15209987767518235,True
TGdGckxFUDE=,1685,518.164066681587,18.6939675730462,0.177967891846219,0.0492947330921194,lgfrlep1,LgFrLEP1,LgFr1,language_spoken_at_home,social,True,1658,411.032845402895,15.0704457856683,0.213001027749229,0.0458898292425218,True,22841,1478,3.9,0.261,0.014,True,27,661.3939824340711,False,0.016284680337756333,0.40143210944729163,False,-0.03503313590300999,0.06734869812053608,False,-21156,1566.1985825558647,True,-8.303210815378101,5.124422611985951,False
TGdGckxFUDI=,1685,518.164066681587,18.6939675730462,0.0380112341807846,0.0114659939736541,lgfrlep2,LgFrLEP2,LgOEnLEP2,language_spoken_at_home,social,True,1658,411.032845402895,15.0704457856683,0.038107058309775,0.00926477760055204,True,22841,1478,3.9,0.013,0.001,True,27,661.3939824340711,False,0.016284680337756333,0.40143210944729163,False,-9.582412899040299e-05,0.014741272733097471,False,-21156,1566.1985825558647,True,2.5011234180784596,1.15095185739401,False
TGdHcmsx,832,381.036743635046,27.8405383179687,1,0,lggrk1,LgGrk1,LgGrk1,language_spoken_at_home,social,False,1028,323.335738822667,19.1202996240623,1,0,True,42634,2120,3,1,0,True,-196,499.7349297377558,False,-0.19066147859922178,0.44965383307911877,False,0,0,-41802,2153.9705197611224,True,0,0
TGdHcmsy,832,381.036743635046,27.8405383179687,0.00223023414777982,0.0010209410571332,lggrk2,LgGrk2,Pop5pl2,language_spoken_at_home,social,False,1028,323.335738822667,19.1202996240623,0.00275821360056881,0.000866824061551676,True,42634,2120,3,0.005,0,True,-196,499.7349297377558,False,-0.19066147859922178,0.44965383307911877,False,-0.0005279794527889904,0.0013392925729000364,False,-41802,2153.9705197611224,True,-0.276976585222018,0.10209410571331999,False
TGdHcmtMRVAx,36,41.4004830889689,69.9096303427371,0.0432692307692308,0.0456441794206027,lggrklep1,LgGrkLEP1,LgGrk1,language_spoken_at_home,social,False,66,48.91829923454,45.0569210965645,0.0642023346303502,0.0430887482529299,False,13483,898,4,0.316,0.014,True,-30,64.08587988004844,False,-0.45454545454545453,0.7462743309169101,False,-0.0209331038611194,0.06276966895710491,False,-13447,898.9538364120818,True,-27.27307692307692,4.774296927276487,True
